Quận/Huyện,Tên đường/Làng xã,Đoạn: Từ - Đến,VT1,VT2,VT3,VT4,VT5,Loại,Trang
Quận 10,3 THÁNG 2,LÊ HỒNG PHONG - NGÃ 6 CÔNG TRƯỜNG DÂN CHỦ,29.040.000,14.520.000,11.616.000,9.293.000,-,Đất SX-KD đô thị,46
Quận 10,HỒ BÁ KIỆN,TRỌN ĐƯỜNG -,11.640.000,5.820.000,4.656.000,3.725.000,-,Đất SX-KD đô thị,46
Quận 10,HỒ THỊ KỶ,TRỌN ĐƯỜNG -,10.560.000,5.280.000,4.224.000,3.379.000,-,Đất SX-KD đô thị,46
Quận 10,HỒNG LĨNH,TRỌN ĐƯỜNG -,10.320.000,5.160.000,4.128.000,3.302.000,-,Đất SX-KD đô thị,46
Quận 10,HƯNG LONG,TRỌN ĐƯỜNG -,10.320.000,5.160.000,4.128.000,3.302.000,-,Đất SX-KD đô thị,46
Quận 10,HÒA HẢO,NGUYỄN KIM - LÝ THƯỜNG KIỆT,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất SX-KD đô thị,46
Quận 10,HÒA HẢO,TRẦN NHÂN TÔN - NGÔ QUYỀN,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất SX-KD đô thị,46
Quận 10,HÒA HƯNG,TRỌN ĐƯỜNG -,10.560.000,5.280.000,4.224.000,3.379.000,-,Đất SX-KD đô thị,46
Quận 10,HOÀNG DƯ KHƯƠNG,TRỌN ĐƯỜNG -,11.880.000,5.940.000,4.752.000,3.802.000,-,Đất SX-KD đô thị,46
Quận 10,HƯƠNG GIANG,TRỌN ĐƯỜNG -,9.480.000,4.740.000,3.792.000,3.034.000,-,Đất SX-KD đô thị,46
Quận 10,HÙNG VƯƠNG,LÝ THÁI TỔ - NGUYỄN CHÍ THANH,22.800.000,11.400.000,9.120.000,7.296.000,-,Đất SX-KD đô thị,46
Quận 10,LÊ HỒNG PHONG,KỲ HÒA - 3 THÁNG 2,19.140.000,9.570.000,7.656.000,6.125.000,-,Đất SX-KD đô thị,46
Quận 10,LÊ HỒNG PHONG,3 THÁNG 2 - NGÃ 7 LÝ THÁI TỔ,21.780.000,10.890.000,8.712.000,6.970.000,-,Đất SX-KD đô thị,46
Quận 10,LÊ HỒNG PHONG,NGÃ 7 LÝ THÁI TỔ - HÙNG VƯƠNG,19.800.000,9.900.000,7.920.000,6.336.000,-,Đất SX-KD đô thị,46
Quận 10,LÝ THÁI TỔ,3 THÁNG 2 - NGÃ 7 LÝ THÁI TỔ,19.800.000,9.900.000,7.920.000,6.336.000,-,Đất SX-KD đô thị,46
Quận 10,LÝ THÁI TỔ,NGÃ 7 LÝ THÁI TỔ - HÙNG VƯƠNG,20.880.000,10.440.000,8.352.000,6.682.000,-,Đất SX-KD đô thị,46
Quận 10,LÝ THƯỜNG KIỆT,NGUYỄN CHÍ THANH - RANH QUẬN TÂN BÌNH,23.760.000,11.880.000,9.504.000,7.603.000,-,Đất SX-KD đô thị,46
Quận 10,NGÔ GIA TỰ,NGÃ 7 LÝ THÁI TỔ - NGÃ 6,25.320.000,12.660.000,10.128.000,8.102.000,-,Đất SX-KD đô thị,46
Quận 10,NGÔ QUYỀN,3 THÁNG 2 - NGUYỄN CHÍ THANH,17.160.000,8.580.000,6.864.000,5.491.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN NGỌC LỘC,TRỌN ĐƯỜNG -,10.560.000,5.280.000,4.224.000,3.379.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN CHÍ THANH,LÝ THƯỜNG KIỆT - NGUYỄN TRI PHƯƠNG,20.040.000,10.020.000,8.016.000,6.413.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN CHÍ THANH,NGUYỄN TRI PHƯƠNG - HÙNG VƯƠNG,19.140.000,9.570.000,7.656.000,6.125.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN DUY DƯƠNG,BÀ HẠT - NGUYỄN CHÍ THANH,15.360.000,7.680.000,6.144.000,4.915.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN KIM,3 THÁNG 2 - NGUYỄN CHÍ THANH,15.960.000,7.980.000,6.384.000,5.107.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN LÂM,TRỌN ĐƯỜNG -,15.000.000,7.500.000,6.000.000,4.800.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN THƯỢNG HIỀN,NGÃ 6 DÂN CHỦ - ĐIỆN BIÊN PHỦ,15.840.000,7.920.000,6.336.000,5.069.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN TIỂU LA,3 THÁNG 2 - HÒA HẢO,14.520.000,7.260.000,5.808.000,4.646.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN TIỂU LA,ĐÀO DUY TỪ - NGUYỄN CHÍ THANH,14.520.000,7.260.000,5.808.000,4.646.000,-,Đất SX-KD đô thị,46
Quận 10,NGUYỄN TRI PHƯƠNG,3 THÁNG 2 - NGUYỄN CHÍ THANH,24.360.000,12.180.000,9.744.000,7.795.000,-,Đất SX-KD đô thị,46
Quận 10,NHẬT TẢO,LÝ THƯỜNG KIỆT - NGUYỄN TRI PHƯƠNG,15.840.000,7.920.000,6.336.000,5.069.000,-,Đất SX-KD đô thị,46
Quận 10,NHẬT TẢO,NGUYỄN TRI PHƯƠNG - CHUNG CƯ ẤN QUANG,13.200.000,6.600.000,5.280.000,4.224.000,-,Đất SX-KD đô thị,46
Quận 10,SƯ VẠN HẠNH,TÔ HIẾN THÀNH - 3 THÁNG 2,21.120.000,10.560.000,8.448.000,6.758.000,-,Đất SX-KD đô thị,46
Quận 10,SƯ VẠN HẠNH,3 THÁNG 2 - NGÔ GIA TỰ,19.800.000,9.900.000,7.920.000,6.336.000,-,Đất SX-KD đô thị,46
Quận 10,SƯ VẠN HẠNH,NGÔ GIA TỰ - NGUYỄN CHÍ THANH,17.160.000,8.580.000,6.864.000,5.491.000,-,Đất SX-KD đô thị,46
Quận 10,TAM ĐẢO,TRỌN ĐƯỜNG -,10.320.000,5.160.000,4.128.000,3.302.000,-,Đất SX-KD đô thị,46
Quận 10,TÂN PHƯỚC,LÝ THƯỜNG KIỆT - NGÔ QUYỀN,15.360.000,7.680.000,6.144.000,4.915.000,-,Đất SX-KD đô thị,46
Quận 10,THẤT SƠN,TRỌN ĐƯỜNG -,10.320.000,5.160.000,4.128.000,3.302.000,-,Đất SX-KD đô thị,46
Quận 10,THÀNH THÁI,3 THÁNG 2 - TÔ HIẾN THÀNH,20.880.000,10.440.000,8.352.000,6.682.000,-,Đất SX-KD đô thị,46
Quận 10,THÀNH THÁI,TÔ HIẾN THÀNH - BẮC HẢI,26.400.000,13.200.000,10.560.000,8.448.000,-,Đất SX-KD đô thị,46
Quận 10,TÔ HIẾN THÀNH,LÝ THƯỜNG KIỆT - THÀNH THÁI,20.640.000,10.320.000,8.256.000,6.605.000,-,Đất SX-KD đô thị,46
Quận 10,TÔ HIẾN THÀNH,THÀNH THÁI - CÁCH MẠNG THÁNG 8,23.760.000,11.880.000,9.504.000,7.603.000,-,Đất SX-KD đô thị,46
Quận 10,TRẦN BÌNH TRỌNG,HÙNG VƯƠNG - CUỐI ĐƯỜNG,9.240.000,4.620.000,3.696.000,2.957.000,-,Đất SX-KD đô thị,46
Quận 10,TRẦN MINH QUYỀN,TRỌN ĐƯỜNG -,13.680.000,6.840.000,5.472.000,4.378.000,-,Đất SX-KD đô thị,46
Quận 10,TRẦN NHÂN TÔN,NGÔ GIA TỰ - HÙNG VƯƠNG,13.200.000,6.600.000,5.280.000,4.224.000,-,Đất SX-KD đô thị,46
Quận 10,TRẦN THIỆN CHÁNH,TRỌN ĐƯỜNG -,15.840.000,7.920.000,6.336.000,5.069.000,-,Đất SX-KD đô thị,46
Quận 10,TRƯỜNG SƠN,TRỌN ĐƯỜNG -,13.200.000,6.600.000,5.280.000,4.224.000,-,Đất SX-KD đô thị,46
Quận 10,VĨNH VIỄN,LÊ HỒNG PHONG - NGUYỄN LÂM,14.520.000,7.260.000,5.808.000,4.646.000,-,Đất SX-KD đô thị,46
Quận 10,VĨNH VIỄN,NGUYỄN LÂM - NGUYỄN KIM,10.560.000,5.280.000,4.224.000,3.379.000,-,Đất SX-KD đô thị,46
Quận 10,VĨNH VIỄN,NGUYỄN KIM - LÝ THƯỜNG KIỆT,13.200.000,6.600.000,5.280.000,4.224.000,-,Đất SX-KD đô thị,46
Quận 10,DƯƠNG QUANG TRUNG,TRỌN ĐƯỜNG -,14.760.000,7.380.000,5.904.000,4.723.000,-,Đất SX-KD đô thị,46
Quận 10,QUẬN 10,-,250.000,200.000,160.000,-,-,Đất trồng lúa,46
Quận 10,QUẬN 10,-,250.000,200.000,160.000,-,-,Đất trồng cây hàng năm,47
Quận 10,QUẬN 10,-,300.000,240.000,192.000,-,-,Đất trồng cây lâu năm,47
Quận 10,QUẬN 10,-,190.000,152.000,121.600,-,-,Đất rừng sản xuất,47
Quận 10,QUẬN 10,-,152.000,121.600,97.280,-,-,Đất rừng phòng hộ,47
Quận 10,QUẬN 10,-,152.000,121.600,97.280,-,-,Đất rừng đặc dụng,47
Quận 10,QUẬN 10,-,190.000,152.000,121.600,-,-,Đất nuôi trồng thủy sản,47
Quận 10,QUẬN 10,-,135.000,108.000,86.400,-,-,Đất làm muối,47
Quận 11,ÂU CƠ,BÌNH THỚI - RANH QUẬN TÂN BÌNH,20.200.000,10.100.000,8.080.000,6.464.000,-,Đất ở đô thị,47
Quận 11,BÌNH DƯƠNG THI XÃ,ÂU CƠ - ÔNG ÍCH KHIÊM,9.600.000,4.800.000,3.840.000,3.072.000,-,Đất ở đô thị,47
Quận 11,BÌNH THỚI,LÊ ĐẠI HÀNH - MINH PHỤNG,19.400.000,9.700.000,7.760.000,6.208.000,-,Đất ở đô thị,47
Quận 11,BÌNH THỚI,MINH PHỤNG - LẠC LONG QUÂN,17.010.000,8.505.000,6.804.000,5.443.000,-,Đất ở đô thị,47
Quận 11,CÁC ĐƯỜNG CÒN LẠI TRONG CƯ XÁ LỮ GIA,-,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,CÔNG CHÚA NGỌC HÂN,TRỌN ĐƯỜNG -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,ĐẶNG MINH KHIÊM,TRỌN ĐƯỜNG -,17.200.000,8.600.000,6.880.000,5.504.000,-,Đất ở đô thị,47
Quận 11,ĐÀO NGUYÊN PHỔ,TRỌN ĐƯỜNG -,17.200.000,8.600.000,6.880.000,5.504.000,-,Đất ở đô thị,47
Quận 11,ĐỖ NGỌC THẠNH,TRỌN ĐƯỜNG -,19.400.000,9.700.000,7.760.000,6.208.000,-,Đất ở đô thị,47
Quận 11,ĐỘI CUNG (QUÂN SỰ CŨ),TRỌN ĐƯỜNG -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG 100 BÌNH THỚI,BÌNH THỚI - HẺM 86 ÔNG ÍCH KHIÊM,11.340.000,5.670.000,4.536.000,3.629.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG 281 LÝ THƯỜNG KIỆT,LÝ THƯỜNG KIỆT - NGUYỄN THỊ NHỎ,17.200.000,8.600.000,6.880.000,5.504.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG 3/2,LÝ THƯỜNG KIỆT - LÊ ĐẠI HÀNH,36.450.000,18.225.000,14.580.000,11.664.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG 3/2,LÊ ĐẠI HÀNH - MINH PHỤNG,34.290.000,17.145.000,13.716.000,10.973.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG 702 HỒNG BÀNG,HỒNG BÀNG - DỰ PHÓNG,12.150.000,6.075.000,4.860.000,3.888.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG 762 HỒNG BÀNG,HỒNG BÀNG - LẠC LONG QUÂN (NỐI DÀI),10.800.000,5.400.000,4.320.000,3.456.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 2 CƯ XÁ LỮ GIA,ĐƯỜNG 52 CƯ XÁ LỮ GIA - LÝ THƯỜNG KIỆT,21.200.000,10.600.000,8.480.000,6.784.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 3 CƯ XÁ LỮ GIA,LÝ THƯỜNG KIỆT - NGUYỄN THỊ NHỎ,21.200.000,10.600.000,8.480.000,6.784.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 2. 5. 9,CƯ XÁ BÌNH THỚI -,17.550.000,8.775.000,7.020.000,5.616.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 3. 7,CƯ XÁ BÌNH THỚI -,17.550.000,8.775.000,7.020.000,5.616.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 3A,CƯ XÁ BÌNH THỚI -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 4.6.8,CƯ XÁ BÌNH THỚI -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 5A,CƯ XÁ BÌNH THỚI -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG SỐ 7A,CƯ XÁ BÌNH THỚI -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất ở đô thị,47
Quận 11,DƯƠNG ĐÌNH NGHỆ,TRỌN ĐƯỜNG -,18.900.000,9.450.000,7.560.000,6.048.000,-,Đất ở đô thị,47
Quận 11,DƯƠNG TỬ GIANG,TRỌN ĐƯỜNG -,19.000.000,9.500.000,7.600.000,6.080.000,-,Đất ở đô thị,47
Quận 11,HÀ TÔN QUYỀN,TRỌN ĐƯỜNG -,19.000.000,9.500.000,7.600.000,6.080.000,-,Đất ở đô thị,47
Quận 11,HÀN HẢI NGUYÊN,TRỌN ĐƯỜNG -,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,HÀN HẢI NGUYÊN (NỐI DÀI),PHÚ THỌ - CUỐI ĐƯỜNG,16.200.000,8.100.000,6.480.000,5.184.000,-,Đất ở đô thị,47
Quận 11,HỒNG BÀNG,NGUYỄN THỊ NHỎ - TÂN HÓA,24.300.000,12.150.000,9.720.000,7.776.000,-,Đất ở đô thị,47
Quận 11,HOÀNG ĐỨC TƯƠNG,TRỌN ĐƯỜNG -,15.660.000,7.830.000,6.264.000,5.011.000,-,Đất ở đô thị,47
Quận 11,HÒA BÌNH,LẠC LONG QUÂN - RANH QUẬN TÂN PHÚ,19.800.000,9.900.000,7.920.000,6.336.000,-,Đất ở đô thị,47
Quận 11,HÒA HẢO,TRỌN ĐƯỜNG -,26.400.000,13.200.000,10.560.000,8.448.000,-,Đất ở đô thị,47
Quận 11,HUYỆN TOẠI,TRỌN ĐƯỜNG -,11.340.000,5.670.000,4.536.000,3.629.000,-,Đất ở đô thị,47
Quận 11,KHUÔNG VIỆT,TRỌN ĐƯỜNG -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,LẠC LONG QUÂN,LẠC LONG QUÂN (NỐI DÀI) - HÒA BÌNH,20.600.000,10.300.000,8.240.000,6.592.000,-,Đất ở đô thị,47
Quận 11,LẠC LONG QUÂN,HÒA BÌNH - ÂU CƠ,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,LẠC LONG QUÂN (NỐI DÀI),TRỌN ĐƯỜNG -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất ở đô thị,47
Quận 11,LÃNH BINH THĂNG,ĐƯỜNG 3/2 - BÌNH THỚI,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,LÊ ĐẠI HÀNH,NGUYỄN CHÍ THANH - ĐƯỜNG 3/2,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,LÊ ĐẠI HÀNH,ĐƯỜNG 3/2 - BÌNH THỚI,36.600.000,18.300.000,14.640.000,11.712.000,-,Đất ở đô thị,47
Quận 11,LÊ THỊ BẠCH CÁT,TRỌN ĐƯỜNG -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất ở đô thị,47
Quận 11,LÊ TUNG,TRỌN ĐƯỜNG -,11.340.000,5.670.000,4.536.000,3.629.000,-,Đất ở đô thị,47
Quận 11,LỮ GIA,LÝ THƯỜNG KIỆT - NGUYỄN THỊ NHỎ,34.800.000,17.400.000,13.920.000,11.136.000,-,Đất ở đô thị,47
Quận 11,LÒ SIÊU,QUÂN SỰ - ĐƯỜNG 3/2,12.150.000,6.075.000,4.860.000,3.888.000,-,Đất ở đô thị,47
Quận 11,LÒ SIÊU,ĐƯỜNG 3/2 - HỒNG BÀNG,18.000.000,9.000.000,7.200.000,5.760.000,-,Đất ở đô thị,47
Quận 11,LÝ NAM ĐẾ,ĐƯỜNG 3/2 - NGUYỄN CHÍ THANH,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,LÝ THƯỜNG KIỆT,THIÊN PHƯỚC - NGUYỄN CHÍ THANH,39.600.000,19.800.000,15.840.000,12.672.000,-,Đất ở đô thị,47
Quận 11,MINH PHỤNG,TRỌN ĐƯỜNG -,23.800.000,11.900.000,9.520.000,7.616.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN BÁ HỌC,TRỌN ĐƯỜNG -,19.400.000,9.700.000,7.760.000,6.208.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN CHÍ THANH,LÝ THƯỜNG KIỆT - LÊ ĐẠI HÀNH,35.100.000,17.550.000,14.040.000,11.232.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN CHÍ THANH,LÊ ĐẠI HÀNH - NGUYỄN THỊ NHỎ,32.400.000,16.200.000,12.960.000,10.368.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN CHÍ THANH,NGUYỄN THỊ NHỎ - ĐƯỜNG 3/2,23.760.000,11.880.000,9.504.000,7.603.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN THỊ NHỎ,ĐƯỜNG 3/2 - HỒNG BÀNG,24.300.000,12.150.000,9.720.000,7.776.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN THỊ NHỎ (NỐI DÀI),BÌNH THỚI - THIÊN PHƯỚC,19.400.000,9.700.000,7.760.000,6.208.000,-,Đất ở đô thị,47
Quận 11,NGUYỄN VĂN PHÚ,TRỌN ĐƯỜNG -,11.340.000,5.670.000,4.536.000,3.629.000,-,Đất ở đô thị,47
Quận 11,NHẬT TẢO,LÝ THƯỜNG KIỆT - LÝ NAM ĐẾ,21.600.000,10.800.000,8.640.000,6.912.000,-,Đất ở đô thị,47
Quận 11,NHẬT TẢO,LÝ NAM ĐẾ - CUỐI ĐƯỜNG,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,PHÓ CƠ ĐIỀU,TRẦN QUÝ - NGUYỄN CHÍ THANH,24.200.000,12.100.000,9.680.000,7.744.000,-,Đất ở đô thị,47
Quận 11,ÔNG ÍCH KHIÊM,TRỌN ĐƯỜNG -,25.600.000,12.800.000,10.240.000,8.192.000,-,Đất ở đô thị,47
Quận 11,PHAN XÍCH LONG,TRỌN ĐƯỜNG -,18.000.000,9.000.000,7.200.000,5.760.000,-,Đất ở đô thị,47
Quận 11,PHÓ CƠ ĐIỀU,ĐƯỜNG 3/2 - TRẦN QUÝ,26.400.000,13.200.000,10.560.000,8.448.000,-,Đất ở đô thị,47
Quận 11,PHÚ THỌ,TRỌN ĐƯỜNG -,15.390.000,7.695.000,6.156.000,4.925.000,-,Đất ở đô thị,47
Quận 11,QUÂN SỰ,TRỌN ĐƯỜNG -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,TÂN HÓA,TRỌN ĐƯỜNG -,12.000.000,6.000.000,4.800.000,3.840.000,-,Đất ở đô thị,47
Quận 11,TÂN KHAI,TRỌN ĐƯỜNG -,19.000.000,9.500.000,7.600.000,6.080.000,-,Đất ở đô thị,47
Quận 11,TÂN PHƯỚC,LÝ THƯỜNG KIỆT - LÝ NAM ĐẾ,17.600.000,8.800.000,7.040.000,5.632.000,-,Đất ở đô thị,47
Quận 11,TÂN PHƯỚC,LÊ ĐẠI HÀNH - LÊ THỊ RIÊNG,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,TÂN THÀNH,NGUYỄN THỊ NHỎ - LÒ SIÊU,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,TẠ UYÊN,TRỌN ĐƯỜNG -,37.400.000,18.700.000,14.960.000,11.968.000,-,Đất ở đô thị,47
Quận 11,THÁI PHIÊN,ĐỘI CUNG - ĐƯỜNG 3/2,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,THÁI PHIÊN,ĐƯỜNG 3/2 - HỒNG BÀNG,19.000.000,9.500.000,7.600.000,6.080.000,-,Đất ở đô thị,47
Quận 11,THIÊN PHƯỚC,NGUYỄN THỊ NHỎ (NỐI DÀI) - LÝ THƯỜNG KIỆT,13.500.000,6.750.000,5.400.000,4.320.000,-,Đất ở đô thị,47
Quận 11,THUẬN KIỀU,TRỌN ĐƯỜNG -,20.200.000,10.100.000,8.080.000,6.464.000,-,Đất ở đô thị,47
Quận 11,TÔN THẤT HIỆP,TRỌN ĐƯỜNG -,20.200.000,10.100.000,8.080.000,6.464.000,-,Đất ở đô thị,47
Quận 11,TỔNG LUNG,TRỌN ĐƯỜNG -,12.150.000,6.075.000,4.860.000,3.888.000,-,Đất ở đô thị,47
Quận 11,TỐNG VĂN TRÂN,TRỌN ĐƯỜNG -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất ở đô thị,47
Quận 11,TRẦN QUÝ,LÊ ĐẠI HÀNH - TẠ UYÊN,24.600.000,12.300.000,9.840.000,7.872.000,-,Đất ở đô thị,47
Quận 11,TRẦN QUÝ,TẠ UYÊN - NGUYỄN THỊ NHỎ,20.600.000,10.300.000,8.240.000,6.592.000,-,Đất ở đô thị,47
Quận 11,TRỊNH ĐÌNH TRỌNG,ÂU CƠ - TỐNG VĂN TRÂN,8.640.000,4.320.000,3.456.000,2.765.000,-,Đất ở đô thị,47
Quận 11,TUỆ TĨNH,TRỌN ĐƯỜNG -,19.400.000,9.700.000,7.760.000,6.208.000,-,Đất ở đô thị,47
Quận 11,VĨNH VIỄN,TRỌN ĐƯỜNG -,22.000.000,11.000.000,8.800.000,7.040.000,-,Đất ở đô thị,47
Quận 11,XÓM ĐẤT,TRỌN ĐƯỜNG -,20.200.000,10.100.000,8.080.000,6.464.000,-,Đất ở đô thị,47
Quận 11,ĐƯỜNG KÊNH TÂN HÓA,HÒA BÌNH - ĐƯỜNG TÂN HÓA,12.870.000,6.435.000,5.148.000,4.118.000,-,Đất ở đô thị,47
Quận 11,ÂU CƠ,BÌNH THỚI - RANH QUẬN TÂN BÌNH,16.160.000,8.080.000,6.464.000,5.171.000,-,Đất TM-DV đô thị,47
Quận 11,BÌNH DƯƠNG THI XÃ,ÂU CƠ - ÔNG ÍCH KHIÊM,7.680.000,3.840.000,3.072.000,2.458.000,-,Đất TM-DV đô thị,47
Quận 11,BÌNH THỚI,LÊ ĐẠI HÀNH - MINH PHỤNG,15.520.000,7.760.000,6.208.000,4.966.000,-,Đất TM-DV đô thị,47
Quận 11,BÌNH THỚI,MINH PHỤNG - LẠC LONG QUÂN,13.608.000,6.804.000,5.443.000,4.355.000,-,Đất TM-DV đô thị,47
Quận 11,CÁC ĐƯỜNG CÒN LẠI TRONG CƯ XÁ LỮ GIA,-,11.232.000,5.616.000,4.493.000,3.594.000,-,Đất TM-DV đô thị,47
Quận 11,CÔNG CHÚA NGỌC HÂN,TRỌN ĐƯỜNG -,11.232.000,5.616.000,4.493.000,3.594.000,-,Đất TM-DV đô thị,47
Quận 11,ĐẶNG MINH KHIÊM,TRỌN ĐƯỜNG -,13.760.000,6.880.000,5.504.000,4.403.000,-,Đất TM-DV đô thị,47
Quận 11,ĐÀO NGUYÊN PHỔ,TRỌN ĐƯỜNG -,13.760.000,6.880.000,5.504.000,4.403.000,-,Đất TM-DV đô thị,47
Quận 11,ĐỖ NGỌC THẠNH,TRỌN ĐƯỜNG -,15.520.000,7.760.000,6.208.000,4.966.000,-,Đất TM-DV đô thị,47
Quận 11,ĐỘI CUNG (QUÂN SỰ CŨ),TRỌN ĐƯỜNG -,11.232.000,5.616.000,4.493.000,3.594.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG 100 BÌNH THỚI,BÌNH THỚI - HẺM 86 ÔNG ÍCH KHIÊM,9.072.000,4.536.000,3.629.000,2.903.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG 281 LÝ THƯỜNG KIỆT,LÝ THƯỜNG KIỆT - NGUYỄN THỊ NHỎ,13.760.000,6.880.000,5.504.000,4.403.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG 3/2,LÝ THƯỜNG KIỆT - LÊ ĐẠI HÀNH,29.160.000,14.580.000,11.664.000,9.331.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG 3/2,LÊ ĐẠI HÀNH - MINH PHỤNG,27.432.000,13.716.000,10.973.000,8.778.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG 702 HỒNG BÀNG,HỒNG BÀNG - DỰ PHÓNG,9.720.000,4.860.000,3.888.000,3.110.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG 762 HỒNG BÀNG,HỒNG BÀNG - LẠC LONG QUÂN (NỐI DÀI),8.640.000,4.320.000,3.456.000,2.765.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 2 CƯ XÁ LỮ GIA,ĐƯỜNG 52 CƯ XÁ LỮ GIA - LÝ THƯỜNG KIỆT,16.960.000,8.480.000,6.784.000,5.427.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 3 CƯ XÁ LỮ GIA,LÝ THƯỜNG KIỆT - NGUYỄN THỊ NHỎ,16.960.000,8.480.000,6.784.000,5.427.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 2. 5. 9,CƯ XÁ BÌNH THỚI -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 3. 7,CƯ XÁ BÌNH THỚI -,14.040.000,7.020.000,5.616.000,4.493.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 3A,CƯ XÁ BÌNH THỚI -,12.096.000,6.048.000,4.838.000,3.871.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 4.6.8,CƯ XÁ BÌNH THỚI -,12.096.000,6.048.000,4.838.000,3.871.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 5A,CƯ XÁ BÌNH THỚI -,12.096.000,6.048.000,4.838.000,3.871.000,-,Đất TM-DV đô thị,48
Quận 11,ĐƯỜNG SỐ 7A,CƯ XÁ BÌNH THỚI -,12.096.000,6.048.000,4.838.000,3.871.000,-,Đất TM-DV đô thị,48
Quận 11,DƯƠNG ĐÌNH NGHỆ,TRỌN ĐƯỜNG -,15.120.000,7.560.000,6.048.000,4.838.000,-,Đất TM-DV đô thị,48
Quận 11,DƯƠNG TỬ GIANG,TRỌN ĐƯỜNG -,15.200.000,7.600.000,6.080.000,4.864.000,-,Đất TM-DV đô thị,48
